,o_id,o_customer_id,o_order_number,o_currency,o_subtotal,o_tax,o_shipping,o_total,o_shipping_carrier,o_shipping_method,o_payment_status,o_payment_date,o_payment_type,o_payment_amount,o_payment_id,o_payment_code,o_status,o_placed_date,o_updated_date,o_shipped_date,o_customer_type
3918,16391,3459,16391,USD,16.55,1.47,4.531500284465332,18.02,fedex,11Ground,3.0,1462201843,authorize.net,18.02,8369529819.0,51011.0,3,1462201843,1462211139,1442166991,0.0
3919,16407,3459,16407,USD,20.66,1.83,9.95,30.37,fedex,11Ground,3.0,1462211116,authorize.net,30.37,8370309632.0,94513.0,1,1462211116,1462306640,1462302881,0.0
3920,16392,3460,16392,USD,22.74,0.0,9.95,32.69,fedex,11Ground,3.0,1462202518,authorize.net,32.69,8369585466.0,8408.0,1,1462202518,1462297261,1462293565,0.0
3921,16395,3461,16395,USD,39.48,0.0,9.95,49.43,manual,0Standard Shipping,3.0,1462203225,authorize.net,49.43,8369646525.0,449.0,1,1462203225,1462474719,1462474719,0.0
3922,16396,3462,16396,USD,32.63,0.0,9.95,42.58,manual,0Standard Shipping,3.0,1462203480,authorize.net,42.58,8369667604.0,23811.0,1,1462203480,1462474648,1462474648,1.0
3923,16398,3464,16398,USD,26.96,0.0,9.95,36.91,manual,0Standard Shipping,3.0,1462205271,authorize.net,36.91,8369824484.0,112070.0,1,1462205271,1462474569,1462474569,0.0
3924,16400,3465,16400,USD,45.99,0.0,4.531500284465332,41.39,fedex,11Ground,3.0,1462206127,authorize.net,41.39,8369898778.0,6296.0,1,1462206127,1462474534,1462474534,0.0
3925,16402,3466,16402,USD,38.1,0.0,9.95,38.1,manual,0Standard Shipping,3.0,1462207504,authorize.net,38.1,8370012519.0,448537.0,1,1462207504,1462474459,1462474459,0.0
3926,16404,3467,16404,USD,26.1,0.0,9.95,33.44,manual,0Standard Shipping,3.0,1462208780,authorize.net,33.44,8370118881.0,262302.0,1,1462208780,1462474349,1462474349,2.0
3927,16408,3468,16408,USD,52.4,0.0,9.95,62.35,manual,0Standard Shipping,3.0,1462211495,authorize.net,62.35,8370340331.0,200978.0,5,1462211495,1462213024,1442166991,1.0
3928,16410,3469,16410,USD,168.0,0.0,0.0,168.0,fedex,11Ground,3.0,1462213886,authorize.net,168.0,8370535844.0,3908.0,1,1462213886,1462311419,1462307446,0.0
3929,16414,3471,16414,USD,104.97,0.0,4.531500284465332,104.97,fedex,11Ground,3.0,1462217220,authorize.net,104.97,8370811515.0,1110.0,1,1462217220,1462301934,1462301934,0.0
3930,16415,3472,16415,USD,38.08,0.0,9.95,48.03,fedex,11Ground,3.0,1462219204,authorize.net,48.03,8370957123.0,512000.0,1,1462219204,1462311061,1462307206,0.0
3931,16416,3473,16416,USD,28.37,0.0,0.0,3.01,manual,0Standard Shipping,3.0,1462220132,authorize.net,28.37,8371025725.0,6101.0,1,1462220132,1463068164,1462473719,0.0
3932,16417,3474,16417,USD,55.68,0.0,9.95,60.06,manual,0Standard Shipping,3.0,1462221276,authorize.net,60.06,8371106979.0,5018.0,1,1462221276,1462473656,1462473656,2.0
3933,16420,3476,16420,USD,41.26,3.66,4.531500284465332,44.92,fedex,11Ground,3.0,1462222962,authorize.net,44.92,8371236156.0,68974.0,1,1462222962,1462473579,1462473579,0.0
3934,16421,3477,16421,USD,8.91,0.0,0.0,8.91,fedex,11Ground,3.0,1462223297,authorize.net,8.91,8371260123.0,46113.0,1,1462223297,1462473551,1462473551,0.0
3935,16423,3478,16423,USD,204.38,16.61,9.95,230.94,fedex,11Ground,3.0,1462224702,authorize.net,230.94,8371357669.0,4425.0,1,1462224702,1462306637,1462302879,0.0
3936,16423,3478,16423,USD,204.38,16.61,9.95,230.94,fedex,11Ground,3.0,1462224702,authorize.net,230.94,8371357669.0,4425.0,1,1462224702,1462306637,1462302879,0.0
3937,16428,3479,16428,USD,11.99,1.05,0.0,13.04,fedex,11Ground,3.0,1462235066,authorize.net,13.04,8371888180.0,92433.0,1,1462235066,1462473476,1462473476,1.0
3938,16429,3480,16429,USD,106.37,0.0,9.95,116.32,manual,0Standard Shipping,3.0,1462235321,authorize.net,116.32,8371898332.0,62820.0,1,1462235321,1462473376,1462473376,0.0
3939,16429,3480,16429,USD,106.37,0.0,9.95,116.32,manual,0Standard Shipping,3.0,1462235321,authorize.net,116.32,8371898332.0,62820.0,1,1462235321,1462473376,1462473376,0.0
3940,16429,3480,16429,USD,106.37,0.0,9.95,116.32,manual,0Standard Shipping,3.0,1462235321,authorize.net,116.32,8371898332.0,62820.0,1,1462235321,1462473376,1462473376,0.0
3941,16429,3480,16429,USD,106.37,0.0,9.95,116.32,manual,0Standard Shipping,3.0,1462235321,authorize.net,116.32,8371898332.0,62820.0,1,1462235321,1462473376,1462473376,0.0
3942,16429,3480,16429,USD,106.37,0.0,9.95,116.32,manual,0Standard Shipping,3.0,1462235321,authorize.net,116.32,8371898332.0,62820.0,1,1462235321,1462473376,1462473376,0.0
3943,16429,3480,16429,USD,106.37,0.0,9.95,116.32,manual,0Standard Shipping,3.0,1462235321,authorize.net,116.32,8371898332.0,62820.0,1,1462235321,1462473376,1462473376,0.0
3944,16430,3481,16430,USD,131.1,0.0,9.95,141.05,fedex,11Ground,3.0,1462238125,authorize.net,141.05,8372006608.0,474057.0,1,1462238125,1462306865,1462302970,0.0
3945,16446,3482,16446,USD,14.99,0.0,0.0,13.49,fedex,11Ground,3.0,1462284346,authorize.net,13.49,8373276205.0,267013.0,1,1462284346,1462465216,1462465216,0.0
3946,16437,3483,16437,USD,13.13,0.0,9.95,23.08,manual,0Standard Shipping,3.0,1462244803,authorize.net,23.08,8372222385.0,9306.0,1,1462244803,1462465475,1462465475,0.0
3947,16442,3484,16442,USD,26.03,0.0,9.95,35.98,fedex,11Ground,3.0,1462271897,authorize.net,35.98,8372767058.0,26.0,1,1462271897,1462304234,1462300453,0.0
3948,16443,3485,16443,USD,49.36,0.0,9.95,59.31,fedex,11Ground,3.0,1462277128,authorize.net,59.31,8372907770.0,140759.0,1,1462277128,1462305064,1462301380,1.0
3949,16447,3486,16447,USD,104.47,0.0,9.95,103.97,manual,0Standard Shipping,3.0,1462284797,authorize.net,103.97,8373307285.0,903031.0,1,1462284797,1462465084,1462465084,0.0
3950,17204,3487,17204,USD,37.2,2.6,9.95,47.15,manual,0Standard Shipping,3.0,1463063911,authorize.net,47.15,8400366909.0,213872.0,1,1463063911,1463147457,1463147457,0.0
3951,17205,3487,17205,USD,37.2,2.6,9.95,47.15,manual,0Standard Shipping,3.0,1463063913,authorize.net,47.15,8400367009.0,292670.0,12,1463063913,1463151809,1442166991,0.0
3952,16450,3488,16450,USD,53.03,0.0,9.95,62.98,manual,0Standard Shipping,3.0,1462287177,authorize.net,62.98,8373467450.0,341.0,1,1462287177,1462464738,1462464738,0.0
3953,16450,3488,16450,USD,53.03,0.0,9.95,62.98,manual,0Standard Shipping,3.0,1462287177,authorize.net,62.98,8373467450.0,341.0,1,1462287177,1462464738,1462464738,0.0
3954,16451,3489,16451,USD,17.52,0.0,9.95,27.47,fedex,11Ground,3.0,1462287624,authorize.net,27.47,8373498843.0,120307.0,1,1462287624,1462296669,1462292977,0.0
3955,16455,3491,16455,USD,95.99,0.0,9.95,105.94,fedex,11Ground,3.0,1462289578,authorize.net,105.94,3285178019195.542,132578.05607205114,1,1462289578,1462306870,1462303047,0.0
3956,16457,3492,16457,USD,24.41,0.0,9.95,34.36,manual,0Standard Shipping,3.0,1462293082,authorize.net,34.36,8373906451.0,1762.0,1,1462293082,1462464602,1462464602,0.0
3957,16462,3494,16462,USD,51.2,0.0,9.95,61.15,fedex,11Ground,3.0,1462299227,authorize.net,61.15,8374344380.0,511.0,1,1462299227,1462329675,1462325871,0.0
3958,16471,3495,16471,USD,180.0,0.0,0.0,180.0,fedex,11Ground,3.0,1462305492,authorize.net,180.0,8374783760.0,4467.0,1,1462305492,1462408623,1462404903,1.0
3959,16474,3496,16474,USD,15.51,0.0,0.0,15.51,fedex,11Ground,3.0,1462306031,authorize.net,15.51,8374822705.0,199598.0,1,1462306031,1462458475,1462458475,1.0
3960,16477,3497,16477,USD,57.19,0.0,9.95,67.14,manual,0Standard Shipping,3.0,1462310036,authorize.net,67.14,3285178019195.542,132578.05607205114,1,1462310036,1462458414,1462458414,0.0
3961,16478,3498,16478,USD,74.99,0.0,0.0,67.49,fedex,11Ground,3.0,1462310222,authorize.net,67.49,8375099178.0,1187.0,1,1462310222,1462458383,1462458383,0.0
3962,16480,3499,16480,USD,54.1,0.0,9.95,64.05,fedex,11Ground,3.0,1462312003,authorize.net,64.05,3285178019195.542,132578.05607205114,1,1462312003,1462393147,1462389008,0.0
3963,16481,3500,16481,USD,72.01,6.21,9.95,88.17,fedex,11Ground,3.0,1462312064,authorize.net,88.17,8375203360.0,64751.0,1,1462312064,1462378270,1462374497,1.0
3964,16482,3501,16482,USD,129.53,0.0,9.95,139.48,manual,0Standard Shipping,3.0,1462312160,authorize.net,139.48,3285178019195.542,132578.05607205114,1,1462312160,1463151986,1462458315,0.0
3965,16483,3502,16483,USD,108.2,0.0,9.95,118.15,fedex,11Ground,3.0,1462312272,authorize.net,118.15,3285178019195.542,132578.05607205114,1,1462312272,1462390865,1462386984,0.0
3966,16484,3503,16484,USD,133.99,0.0,4.531500284465332,133.99,fedex,11Ground,3.0,1462312422,authorize.net,133.99,3285178019195.542,132578.05607205114,1,1462312422,1462375862,1462372003,0.0
3967,16485,3504,16485,USD,133.99,0.0,4.531500284465332,133.99,fedex,11Ground,0.0,1443103868,authorize.net,134.8422629310345,3285178019195.542,132578.05607205114,1,1462312593,1462381633,1462377903,0.0
3968,16486,3505,16486,USD,46.1,0.0,9.95,56.05,fedex,11Ground,3.0,1462312778,authorize.net,56.05,3285178019195.542,132578.05607205114,1,1462312778,1462381631,1462377904,0.0
3969,16488,3506,16488,USD,171.25,0.0,4.531500284465332,171.25,fedex,11Ground,3.0,1462312879,authorize.net,171.25,3285178019195.542,132578.05607205114,1,1462312879,1462390870,1462387199,0.0
3970,16489,3508,16489,USD,24.4,0.0,9.95,34.35,fedex,11Ground,3.0,1462312989,authorize.net,34.35,3285178019195.542,132578.05607205114,1,1462312989,1462393149,1462389047,0.0
3971,16502,3510,16502,USD,46.44,0.0,9.95,56.39,fedex,11Ground,3.0,1462323421,authorize.net,56.39,8375677734.0,333.0,1,1462323421,1462402261,1462398320,0.0
3972,16505,3511,16505,USD,269.99,0.0,0.0,269.99,fedex,11Ground,3.0,1462326595,authorize.net,269.99,8375786616.0,0.0,1,1462326595,1462385833,1462381979,0.0
3973,16508,3512,16508,USD,17.52,0.0,9.95,27.47,fedex,11Ground,3.0,1462329899,authorize.net,27.47,8375884822.0,214504.0,1,1462329899,1462402262,1462398352,0.0
3974,16520,3513,16520,USD,64.8,0.0,9.95,74.75,fedex,11Ground,3.0,1462337047,paypal,74.75,2.0,132578.05607205114,1,1462337047,1462402021,1462398310,0.0
3975,16541,3514,16541,USD,14.85,0.0,0.0,14.85,fedex,11Ground,3.0,1462373200,authorize.net,14.85,8376930603.0,286988.0,1,1462373200,1462465271,1462465271,0.0
3976,16545,3516,16545,USD,242.34,0.0,0.0,242.34,fedex,11Ground,3.0,1462379625,authorize.net,242.34,8377362348.0,4632.0,1,1462379625,1462469728,1462469728,0.0
3977,16547,3517,16547,USD,516.79,0.0,9.95,475.06,manual,0Standard Shipping,3.0,1462383814,authorize.net,475.06,8377637082.0,363451.0,5,1462383814,1463409485,1442166991,0.0
3978,16547,3517,16547,USD,516.79,0.0,9.95,475.06,manual,0Standard Shipping,3.0,1462383814,authorize.net,475.06,8377637082.0,363451.0,5,1462383814,1463409485,1442166991,0.0
3979,16554,3518,16554,USD,44.1,0.0,9.95,54.05,manual,0Standard Shipping,3.0,1462387999,authorize.net,54.05,8377911181.0,440.0,5,1462387999,1462388176,1442166991,0.0
3980,16555,3519,16555,USD,239.05,0.0,4.531500284465332,239.05,fedex,11Ground,3.0,1462388898,authorize.net,239.05,8377970957.0,286098.0,1,1462388898,1462472223,1462468429,0.0
3981,16558,3520,16558,USD,27.99,0.0,0.0,27.99,fedex,11Ground,3.0,1462390506,authorize.net,27.99,8378075808.0,5297.0,4,1462390506,1462390627,1442166991,1.0
3982,16557,3521,16557,USD,17.52,0.0,9.95,27.47,fedex,11Ground,3.0,1462390500,authorize.net,27.47,8378075359.0,5102.0,1,1462390500,1462477021,1462473117,0.0
3983,16562,3522,16562,USD,77.99,0.0,9.95,87.94,manual,0Standard Shipping,3.0,1462394712,authorize.net,87.94,8378341720.0,38840.0,5,1462394712,1462396610,1442166991,1.0
3984,16569,3523,16569,USD,48.65,0.0,9.95,58.6,fedex,11Ground,3.0,1462397501,authorize.net,58.6,8378502956.0,169.0,1,1462397501,1462491425,1462487520,2.0
3985,16571,3524,16571,USD,52.48,0.0,9.95,62.43,fedex,11Ground,3.0,1462398464,authorize.net,62.43,8378551831.0,307340.0,1,1462398464,1462477028,1462473212,0.0
3986,17437,3525,17437,USD,44.23,0.0,9.95,54.18,manual,0Standard Shipping,1.0,1463418879,authorize.net,54.18,8411993466.0,16114.0,0,1463418879,1449606827,1442166991,0.0
3987,16597,3526,16597,USD,64.8,0.0,9.95,74.75,fedex,11Ground,3.0,1462409056,authorize.net,74.75,8378981908.0,2630.0,1,1462409056,1462471881,1462468052,0.0
3988,16601,3527,16601,USD,21.68,0.0,0.0,21.68,fedex,11Ground,3.0,1462413043,authorize.net,21.68,8379104068.0,200737.0,5,1462413043,1462888067,1442166991,0.0
3989,16603,3528,16603,USD,28.33,0.0,9.95,38.28,fedex,11Ground,3.0,1462414076,authorize.net,38.28,8379136042.0,170681.0,1,1462414076,1462479437,1462475442,1.0
3990,16605,3529,16605,USD,34.63,0.0,9.95,41.12,fedex,11Ground,3.0,1462416000,paypal,41.12,2.0,132578.05607205114,1,1462416000,1462487469,1462483779,0.0
3991,16636,3530,16636,USD,5.78,0.0,0.0,5.78,fedex,11Ground,3.0,1462438981,paypal,5.78,6.0,132578.05607205114,5,1462438981,1462457234,1442166991,0.0
3992,16645,3531,16645,USD,406.67,0.0,9.95,375.95,fedex,11Ground,3.0,1462455591,authorize.net,375.95,8380085270.0,5509.0,1,1462455591,1462479661,1462475729,0.0
3993,16646,3532,16646,USD,13.74,0.0,4.531500284465332,13.74,fedex,11Ground,3.0,1462456017,authorize.net,13.74,8380107082.0,1014.0,5,1462456017,1462456481,1442166991,0.0
3994,16650,3534,16650,USD,14.93,0.0,9.95,24.88,fedex,11Ground,3.0,1462459122,authorize.net,24.88,8380289653.0,5716.0,1,1462459122,1462486631,1462482875,0.0
3995,16651,3535,16651,USD,25.13,0.0,9.95,35.08,fedex,11Ground,3.0,1462459702,authorize.net,35.08,8380323750.0,7495.0,1,1462459702,1462491426,1462487563,0.0
3996,16653,3536,16653,USD,74.41,0.0,0.0,74.41,manual,1Free Shipping,3.0,1462460125,authorize.net,74.41,8380348953.0,5884.0,1,1462460125,1462541731,1462541731,0.0
3997,16659,3537,16659,USD,20.0,0.0,0.0,18.0,fedex,11Ground,3.0,1462463557,authorize.net,18.0,8380585629.0,7187.0,5,1462463557,1462464416,1442166991,0.0
3998,16660,3539,16660,USD,86.46,0.0,9.95,96.41,manual,0Standard Shipping,3.0,1462464733,authorize.net,96.41,8380664960.0,37819.0,5,1462464733,1462465152,1442166991,0.0
3999,16664,3540,16664,USD,33.95,0.0,9.95,33.95,manual,0Standard Shipping,3.0,1462466161,authorize.net,33.95,8380756985.0,2536.0,5,1462466161,1462467764,1442166991,0.0
4000,16666,3541,16666,USD,221.25,0.0,9.95,231.2,fedex,11Ground,2.9589400811649558,1462466977,authorize.net,231.2,3285178019195.542,132578.05607205114,1,1462466977,1462565476,1462561789,0.0
4001,16672,3542,16672,USD,104.49,9.01,9.95,113.0,manual,0Standard Shipping,3.0,1462471009,authorize.net,113.0,8381082738.0,288515.0,5,1462471009,1462473264,1442166991,0.0
4002,16682,3545,16682,USD,46.5,0.0,9.95,56.45,manual,0Standard Shipping,3.0,1462477846,authorize.net,56.45,8381544886.0,288255.0,5,1462477846,1462478449,1442166991,0.0
4003,16684,3546,16684,USD,99.0,0.0,9.95,108.95,fedex,11Ground,3.0,1462479500,authorize.net,108.95,8381648939.0,292652.0,1,1462479500,1462555863,1462552119,1.0
4004,16685,3547,16685,USD,17.3,0.0,4.531500284465332,17.3,fedex,11Ground,3.0,1462480085,authorize.net,17.3,8381684762.0,29698.0,5,1462480085,1462480452,1442166991,0.0
4005,16686,3548,16686,USD,18.99,0.0,4.531500284465332,18.99,fedex,11Ground,3.0,1462481164,authorize.net,18.99,8381751851.0,8239.0,5,1462481164,1462482072,1442166991,0.0
4006,16693,3550,16693,USD,58.99,0.0,0.0,58.99,fedex,11Ground,3.0,1462488087,authorize.net,58.99,8382102271.0,586726.0,1,1462488087,1462541517,1462541517,0.0
4007,16697,3551,16697,USD,54.04,3.99,9.95,67.98,manual,0Standard Shipping,3.0,1462492981,authorize.net,67.98,8382289250.0,222048.0,5,1462492981,1462543749,1442166991,0.0
4008,16698,3553,16698,USD,64.03,0.0,9.95,73.98,fedex,11Ground,3.0,1462494480,authorize.net,73.98,8382341558.0,232797.0,1,1462494480,1462578421,1462574437,1.0
4009,16699,3554,16699,USD,164.07,0.0,0.0,164.07,fedex,11Ground,3.0,1462496874,authorize.net,164.07,8382417870.0,659242.0,1,1462496874,1462594273,1462590314,0.0
4010,16703,3555,16703,USD,46.93,0.0,9.95,56.88,fedex,11Ground,3.0,1462501942,authorize.net,56.88,8382560758.0,13230.0,1,1462501942,1462565837,1462562031,0.0
4011,16711,3556,16711,USD,46.98,0.0,9.95,56.93,fedex,11Ground,3.0,1462509836,authorize.net,56.93,8382718542.0,367286.0,1,1462509836,1462563430,1462559533,0.0
4012,16714,3557,16714,USD,22.54,0.0,9.95,32.49,fedex,11Ground,3.0,1462515209,authorize.net,32.49,8382795267.0,700881.0,1,1462515209,1462573025,1462569073,0.0
4013,16742,3558,16742,USD,22.17,0.0,0.0,19.95,fedex,11Ground,3.0,1462539729,authorize.net,19.95,8383370088.0,4657.0,5,1462539729,1462544029,1442166991,0.0
4014,16744,3559,16744,USD,27.99,0.0,0.0,27.99,fedex,11Ground,3.0,1462540343,authorize.net,27.99,8383400273.0,615.0,1,1462540343,1462571232,1462567392,1.0
4015,16745,3560,16745,USD,54.58,0.0,9.95,64.53,fedex,11Ground,3.0,1462542495,authorize.net,64.53,8383507551.0,37489.0,1,1462542495,1462565837,1462562044,0.0
4016,16746,3561,16746,USD,27.99,0.0,0.0,27.99,fedex,11Ground,3.0,1462543330,authorize.net,27.99,8383552971.0,6375.0,1,1462543330,1462578422,1462574444,1.0
4017,16747,3562,16747,USD,74.99,0.0,9.95,77.44,fedex,11Ground,3.0,1462544025,authorize.net,77.44,8383594730.0,18242.0,1,1462544025,1462565839,1462562054,0.0
4018,16749,3563,16749,USD,58.99,0.0,0.0,58.99,fedex,11Ground,3.0,1462544915,authorize.net,58.99,8383648902.0,1683.0,5,1462544915,1462545540,1442166991,0.0
4019,16750,3564,16750,USD,117.34,0.0,9.95,127.29,manual,0Standard Shipping,3.0,1462544953,authorize.net,119.04,8383651300.0,7522.0,5,1462544953,1462901730,1442166991,0.0
4020,16750,3564,16750,USD,117.34,0.0,9.95,127.29,manual,0Standard Shipping,3.0,1462544953,authorize.net,119.04,8383651300.0,7522.0,5,1462544953,1462901730,1442166991,0.0
4021,16750,3564,16750,USD,117.34,0.0,9.95,127.29,manual,0Standard Shipping,3.0,1462544953,authorize.net,119.04,8383651300.0,7522.0,5,1462544953,1462901730,1442166991,0.0
4022,16750,3564,16750,USD,117.34,0.0,9.95,127.29,manual,0Standard Shipping,3.0,1462544953,authorize.net,119.04,8383651300.0,7522.0,5,1462544953,1462901730,1442166991,0.0
4023,16750,3564,16750,USD,117.34,0.0,9.95,127.29,manual,0Standard Shipping,3.0,1462544953,authorize.net,119.04,8383651300.0,7522.0,5,1462544953,1462901730,1442166991,0.0
4024,16753,3565,16753,USD,27.99,0.0,0.0,27.99,fedex,11Ground,3.0,1462546430,authorize.net,27.99,8383741325.0,5242.0,1,1462546430,1462573081,1462569202,1.0
4025,16761,3566,16761,USD,46.5,4.01,9.95,55.81,manual,0Standard Shipping,3.0,1462555483,authorize.net,55.81,8384352370.0,34145.0,5,1462555483,1462800173,1442166991,0.0
4026,16761,3566,16761,USD,46.5,4.01,9.95,55.81,manual,0Standard Shipping,3.0,1462555483,authorize.net,55.81,8384352370.0,34145.0,5,1462555483,1462800173,1442166991,0.0
4027,16765,3567,16765,USD,41.99,0.0,9.95,51.94,manual,0Standard Shipping,3.0,1462556848,authorize.net,51.94,8384438744.0,320600.0,4,1462556848,1462799645,1442166991,1.0
4028,16769,3568,16769,USD,298.68,0.0,9.95,308.63,manual,0Standard Shipping,3.0,1462560255,authorize.net,308.63,8384670442.0,43297.0,5,1462560255,1462802874,1442166991,0.0
4029,16773,3569,16773,USD,20.8,0.0,0.0,20.8,fedex,11Ground,3.0,1462564049,authorize.net,20.8,8384918399.0,1988.0,5,1462564049,1462809461,1442166991,0.0
4030,16776,3571,16776,USD,69.53,0.0,0.0,69.53,fedex,11Ground,3.0,1462567692,authorize.net,69.53,8385145453.0,6568.0,1,1462567692,1462840270,1462836535,1.0
4031,16786,3573,16786,USD,99.98,0.0,9.95,104.93,manual,0Standard Shipping,3.0,1462575848,authorize.net,104.93,8385546656.0,30419.0,5,1462575848,1462807907,1442166991,2.0
4032,16793,3575,16793,USD,19.98,0.0,0.0,19.98,fedex,11Ground,3.0,1462584916,authorize.net,19.98,8385851166.0,625.0,5,1462584916,1462807117,1442166991,0.0
4033,16801,3576,16801,USD,196.0,0.0,9.95,205.95,fedex,11Ground,3.0,1462588986,authorize.net,205.95,8385950125.0,6938.0,1,1462588986,1462829468,1462825801,0.0
4034,16802,3577,16802,USD,23.21,0.0,9.95,33.16,fedex,11Ground,3.0,1462589080,authorize.net,33.16,8385952187.0,370114.0,1,1462589080,1462825051,1462821048,0.0
4035,16837,3578,16837,USD,77.99,0.0,9.95,87.94,manual,0Standard Shipping,3.0,1462645028,authorize.net,87.94,8387116124.0,995412.0,5,1462645028,1462811849,1442166991,0.0
4036,16843,3580,16843,USD,96.32,0.0,9.95,106.27,manual,0Standard Shipping,3.0,1462656443,authorize.net,106.27,8387494757.0,1814.0,5,1462656443,1462811932,1442166991,1.0
4037,16843,3580,16843,USD,96.32,0.0,9.95,106.27,manual,0Standard Shipping,3.0,1462656443,authorize.net,106.27,8387494757.0,1814.0,5,1462656443,1462811932,1442166991,1.0
4038,16854,3581,16854,USD,104.88,0.0,9.95,114.83,fedex,11Ground,3.0,1462668196,paypal,114.83,9.0,132578.05607205114,1,1462668196,1462832470,1462828590,0.0
4039,16855,3582,16855,USD,175.06,0.0,9.95,185.01,fedex,11Ground,3.0,1462669051,authorize.net,185.01,8387814368.0,155676.0,1,1462669051,1462825276,1462821431,1.0
4040,16886,3583,16886,USD,35.7,0.0,9.95,45.65,manual,0Standard Shipping,3.0,1462713946,authorize.net,45.65,8388421260.0,6463.0,5,1462713946,1462812127,1442166991,0.0
4041,16888,3584,16888,USD,62.23,0.0,9.95,72.18,fedex,11Ground,3.0,1462716420,authorize.net,72.18,8388462191.0,258199.0,1,1462716420,1462825277,1462821433,1.0
4042,16902,3586,16902,USD,365.05,0.0,9.95,338.49,manual,0Standard Shipping,3.0,1462736321,authorize.net,338.49,8388939588.0,5413.0,5,1462736321,1462812578,1442166991,0.0
4043,16902,3586,16902,USD,365.05,0.0,9.95,338.49,manual,0Standard Shipping,3.0,1462736321,authorize.net,338.49,8388939588.0,5413.0,5,1462736321,1462812578,1442166991,0.0
4044,16909,3587,16909,USD,64.03,0.0,9.95,73.98,fedex,11Ground,3.0,1462739983,authorize.net,73.98,8389030794.0,2042.0,1,1462739983,1462821067,1462817198,0.0
4045,16921,3589,16921,USD,57.64,0.0,9.95,67.59,fedex,11Ground,3.0,1462750216,authorize.net,67.59,8389278247.0,288507.0,1,1462750216,1462822637,1462818829,0.0
4046,16936,3590,16936,USD,61.57,0.0,9.95,65.36,fedex,11Ground,3.0,1462765322,authorize.net,65.36,8389649836.0,6082.0,1,1462765322,1462823234,1462819326,1.0
4047,16956,3591,16956,USD,15.31,0.0,0.0,15.31,fedex,11Ground,3.0,1462794070,paypal,15.31,64.0,132578.05607205114,5,1462794070,1462822870,1442166991,0.0
4048,16980,3593,16980,USD,411.6,0.0,9.95,380.39,fedex,11Ground,3.0,1462822877,paypal,380.39,6.0,132578.05607205114,1,1462822877,1462904232,1462900285,0.0
4049,16961,3594,16961,USD,15.84,0.0,0.0,15.84,fedex,11Ground,3.0,1462803757,authorize.net,15.84,8390566578.0,26278.0,5,1462803757,1462823925,1442166991,0.0
4050,16962,3595,16962,USD,44.0,0.0,9.95,53.95,manual,0Standard Shipping,3.0,1462804200,authorize.net,24.95,8390592894.0,909003.0,5,1462804200,1462823769,1462823741,0.0
4051,16963,3596,16963,USD,61.38,0.0,0.0,61.38,fedex,11Ground,3.0,1462805131,authorize.net,61.38,8390647392.0,6007.0,5,1462805131,1462824272,1442166991,0.0
4052,16968,3597,16968,USD,12.46,0.0,4.531500284465332,12.46,fedex,11Ground,3.0,1462811366,authorize.net,12.46,8391076642.0,11909.0,5,1462811366,1462824508,1442166991,0.0
4053,16974,3598,16974,USD,39.99,0.0,4.531500284465332,39.99,fedex,11Ground,3.0,1462816306,authorize.net,39.99,8391459320.0,9441.0,5,1462816306,1462816546,1442166991,0.0
4054,16979,3599,16979,USD,76.13,0.0,9.95,78.47,fedex,11Ground,3.0,1462822313,authorize.net,78.47,8391916334.0,73115.0,1,1462822313,1462919459,1462915683,0.0
4055,16979,3599,16979,USD,76.13,0.0,9.95,78.47,fedex,11Ground,3.0,1462822313,authorize.net,78.47,8391916334.0,73115.0,1,1462822313,1462919459,1462915683,0.0
4056,16981,3600,16981,USD,34.99,0.0,0.0,34.99,fedex,11Ground,3.0,1462823240,authorize.net,34.99,8391980366.0,43453.0,0,1462823240,1462914486,1442166991,1.0
4057,16987,3601,16987,USD,14.85,0.0,0.0,14.85,fedex,11Ground,3.0,1462824291,authorize.net,14.85,8392053758.0,609572.0,5,1462824291,1462826373,1442166991,0.0
4058,16990,3602,16990,USD,87.53,0.0,9.95,97.48,fedex,11Ground,3.0,1462825843,authorize.net,97.48,8392159396.0,95233.0,1,1462825843,1462919460,1462915692,0.0
4059,16995,3603,16995,USD,175.96,0.0,9.95,168.31,fedex,11Ground,3.0,1462828029,paypal,168.31,63.0,132578.05607205114,1,1462828029,1462902064,1462898379,2.0
4060,16997,3604,16997,USD,43.1,0.0,9.95,53.05,fedex,11Ground,3.0,1462829286,authorize.net,53.05,8392374077.0,4313.0,1,1462829286,1462947081,1462943385,0.0
4061,17006,3605,17006,USD,12.83,0.0,9.95,22.78,fedex,11Ground,3.0,1462835181,authorize.net,22.78,8392660875.0,292632.0,1,1462835181,1462920420,1462916676,0.0
4062,17010,3607,17010,USD,45.75,0.0,9.95,55.7,fedex,11Ground,3.0,1462839941,authorize.net,55.7,8392843741.0,6377.0,1,1462839941,1462932431,1462928676,0.0
4063,17042,3608,17042,USD,210.0,0.0,9.95,219.95,manual,0Standard Shipping,3.0,1462894514,paypal,219.95,2.0,132578.05607205114,5,1462894514,1462995791,1442166991,0.0
4064,17044,3610,17044,USD,15.75,0.0,9.95,25.7,manual,0Standard Shipping,3.0,1462895205,authorize.net,25.7,8394368398.0,9475.0,5,1462895205,1462912715,1442166991,0.0
4065,17046,3611,17046,USD,20.88,0.0,9.95,30.83,fedex,11Ground,3.0,1462898953,paypal,30.83,86.0,132578.05607205114,1,1462898953,1462988464,1462984742,0.0
